REQUEST_ID,STAFF_ID
REQ136067,STA019
REQ136068,STA006
REQ136069,STA015
REQ136070,STA011
REQ136071,STA017
REQ136072,STA004
REQ136073,STA011
REQ136074,STA002
REQ136075,STA004
REQ136076,STA017
REQ136077,STA015
REQ136078,STA006
REQ136079,STA020
REQ136080,STA019
REQ136081,STA011
REQ136082,STA005
REQ136083,STA014
REQ136084,STA008
REQ136085,STA012
REQ136086,STA006
REQ136087,STA014
REQ136088,STA004
REQ136089,STA017
REQ136090,STA005
REQ136091,STA004
REQ136092,STA018
REQ136093,STA010
REQ136094,STA018
REQ136095,STA016
REQ136096,STA007
REQ136097,STA010
REQ136098,STA016
REQ136099,STA001
REQ136100,STA019
REQ136101,STA014
REQ136102,STA003
REQ136103,STA020
REQ136104,STA019
REQ136105,STA015
REQ136106,STA009
REQ136107,STA010
REQ136108,STA006
REQ136109,STA010
REQ136110,STA008
REQ136111,STA020
REQ136112,STA020
REQ136113,STA019
REQ136114,STA001
REQ136115,STA006
REQ136116,STA003
REQ136117,STA003
REQ136118,STA007
REQ136119,STA011
REQ136120,STA009
REQ136121,STA019
REQ136122,STA005
REQ136123,STA003
REQ136124,STA018
REQ136125,STA017
REQ136126,STA016
REQ136127,STA017
REQ136128,STA006
REQ136129,STA006
REQ136130,STA020
REQ136131,STA020
REQ136132,STA004
REQ136133,STA007
REQ136134,STA013
REQ136135,STA006
REQ136136,STA008
REQ136137,STA004
REQ136138,STA020
REQ136139,STA009
REQ136140,STA006
REQ136141,STA010
REQ136142,STA018
REQ136143,STA019
REQ136144,STA010
REQ136145,STA018
REQ136146,STA017
REQ136147,STA008
REQ136148,STA012
REQ136149,STA001
REQ136150,STA020
REQ136151,STA006
REQ136152,STA010
REQ136153,STA005
REQ136154,STA020
REQ136155,STA017
REQ136156,STA001
REQ136157,STA013
REQ136158,STA013
REQ136159,STA013
REQ136160,STA004
REQ136161,STA005
REQ136162,STA008
REQ136163,STA011
REQ136164,STA020
REQ136165,STA008
REQ136166,STA010
REQ136167,STA009
REQ136168,STA016
REQ136169,STA017
REQ136170,STA011
REQ136171,STA010
REQ136172,STA020
REQ136173,STA011
REQ136174,STA016
REQ136175,STA014
REQ136176,STA006
REQ136177,STA011
REQ136178,STA020
REQ136179,STA018
REQ136180,STA001
REQ136181,STA018
REQ136182,STA008
REQ136183,STA004
REQ136184,STA009
REQ136185,STA018
REQ136186,STA013
REQ136187,STA003
REQ136188,STA009
REQ136189,STA001
REQ136190,STA010
REQ136191,STA001
REQ136192,STA003
REQ136193,STA014
REQ136194,STA015
REQ136195,STA011
REQ136196,STA014
REQ136197,STA011
REQ136198,STA017
REQ136199,STA006
REQ136200,STA007
REQ136201,STA002
REQ136202,STA012
REQ136203,STA004
REQ136204,STA020
REQ136205,STA015
REQ136206,STA011
REQ136207,STA020
REQ136208,STA019
REQ136209,STA004
REQ136210,STA008
REQ136211,STA011
REQ136212,STA008
REQ136213,STA013
REQ136214,STA011
REQ136215,STA019
REQ136216,STA006
REQ136217,STA002
REQ136218,STA005
REQ136219,STA010
REQ136220,STA018
REQ136221,STA013
REQ136222,STA005
REQ136223,STA004
REQ136224,STA016
REQ136225,STA019
REQ136226,STA004
REQ136227,STA011
REQ136228,STA020
REQ136229,STA004
REQ136230,STA011
REQ136231,STA017
REQ136232,STA012
REQ136233,STA018
REQ136234,STA003
REQ136235,STA018
REQ136236,STA016
REQ136237,STA017
REQ136238,STA010
REQ136239,STA011
REQ136240,STA019
REQ136241,STA016
REQ136242,STA013
REQ136243,STA020
REQ136244,STA008
REQ136245,STA009
REQ136246,STA006
REQ136247,STA002
REQ136248,STA015
REQ136249,STA007
REQ136250,STA013
REQ136251,STA018
REQ136252,STA012
REQ136253,STA004
REQ136254,STA012
REQ136255,STA005
REQ136256,STA019
REQ136257,STA020
REQ136258,STA002
REQ136259,STA004
REQ136260,STA006
REQ136261,STA017
REQ136262,STA005
REQ136263,STA009
REQ136264,STA010
REQ136265,STA001
REQ136266,STA020
REQ136267,STA001
REQ136268,STA006
REQ136269,STA020
REQ136270,STA009
REQ136271,STA013
REQ136272,STA020
REQ136273,STA018
REQ136274,STA005
REQ136275,STA009
REQ136276,STA005
REQ136277,STA002
REQ136278,STA004
REQ136279,STA002
REQ136280,STA001
REQ136281,STA010
REQ136282,STA006
REQ136283,STA013
REQ136284,STA017
REQ136285,STA019
REQ136286,STA010
REQ136287,STA004
REQ136288,STA017
REQ136289,STA005
REQ136290,STA010
REQ136291,STA018
REQ136292,STA018
REQ136293,STA010
REQ136294,STA012
REQ136295,STA003
REQ136296,STA018
REQ136297,STA010
REQ136298,STA002
REQ136299,STA003
REQ136300,STA001
REQ136301,STA012
REQ136302,STA009
REQ136303,STA013
REQ136304,STA013
REQ136305,STA005
REQ136306,STA003
REQ136307,STA007
REQ136308,STA012
REQ136309,STA015
REQ136310,STA020
REQ136311,STA013
REQ136312,STA006
REQ136313,STA001
REQ136314,STA016
REQ136315,STA010
REQ136316,STA009
REQ136317,STA010
REQ136318,STA011
REQ136319,STA017
REQ136320,STA001
REQ136321,STA015
REQ136322,STA015
REQ136323,STA006
REQ136324,STA013
REQ136325,STA009
REQ136326,STA018
REQ136327,STA010
REQ136328,STA018
REQ136329,STA012
REQ136330,STA003
REQ136331,STA002
REQ136332,STA001
REQ136333,STA019
REQ136334,STA017
REQ136335,STA017
REQ136336,STA012
REQ136337,STA016
REQ136338,STA004
REQ136339,STA003
REQ136340,STA020
REQ136341,STA004
REQ136342,STA008
REQ136343,STA006
REQ136344,STA013
REQ136345,STA007
REQ136346,STA018
REQ136347,STA002
REQ136348,STA003
REQ136349,STA015
REQ136350,STA006
REQ136351,STA002
REQ136352,STA011
REQ136353,STA012
REQ136354,STA005
REQ136355,STA004
REQ136356,STA009
REQ136357,STA019
REQ136358,STA005
REQ136359,STA014
REQ136360,STA002
REQ136361,STA012
REQ136362,STA015
REQ136363,STA004
REQ136364,STA011
REQ136365,STA017
REQ136366,STA020
REQ136367,STA009
REQ136368,STA013
REQ136369,STA019
REQ136370,STA012
REQ136371,STA013
REQ136372,STA018
REQ136373,STA013
REQ136374,STA010
REQ136375,STA014
REQ136376,STA011
REQ136377,STA005
REQ136378,STA020
REQ136379,STA005
REQ136380,STA014
REQ136381,STA005
REQ136382,STA004
REQ136383,STA012
REQ136384,STA011
REQ136385,STA016
REQ136386,STA015
REQ136387,STA013
REQ136388,STA010
REQ136389,STA008
REQ136390,STA004
REQ136391,STA013
REQ136392,STA016
REQ136393,STA019
REQ136394,STA018
REQ136395,STA012
REQ136396,STA020
REQ136397,STA005
REQ136398,STA017
REQ136399,STA015
REQ136400,STA007
REQ136401,STA012
REQ136402,STA003
REQ136403,STA007
REQ136404,STA002
REQ136405,STA011
REQ136406,STA019
REQ136407,STA005
REQ136408,STA016
REQ136409,STA018
REQ136410,STA004
REQ136411,STA002
REQ136412,STA003
REQ136413,STA008
REQ136414,STA014
REQ136415,STA008
REQ136416,STA004
REQ136417,STA002
REQ136418,STA018
REQ136419,STA013
REQ136420,STA003
REQ136421,STA011
REQ136422,STA008
REQ136423,STA018
REQ136424,STA010
REQ136425,STA013
REQ136426,STA001
REQ136427,STA016
REQ136428,STA019
REQ136429,STA011
REQ136430,STA012
REQ136431,STA009
REQ136432,STA010
REQ136433,STA008
REQ136434,STA017
REQ136435,STA007
REQ136436,STA007
REQ136437,STA002
REQ136438,STA001
REQ136439,STA016
REQ136440,STA014
REQ136441,STA016
REQ136442,STA020
REQ136443,STA007
REQ136444,STA016
REQ136445,STA012
REQ136446,STA009
REQ136447,STA017
REQ136448,STA018
REQ136449,STA018
REQ136450,STA001
REQ136451,STA004
REQ136452,STA014
REQ136453,STA016
REQ136454,STA008
REQ136455,STA017
REQ136456,STA017
REQ136457,STA006
REQ136458,STA017
REQ136459,STA018
REQ136460,STA002
REQ136461,STA007
REQ136462,STA009
REQ136463,STA013
REQ136464,STA013
REQ136465,STA010
REQ136466,STA003
REQ136467,STA002
REQ136468,STA006
REQ136469,STA008
REQ136470,STA004
REQ136471,STA015
REQ136472,STA018
REQ136473,STA008
REQ136474,STA012
REQ136475,STA017
REQ136476,STA010
REQ136477,STA005
REQ136478,STA020
REQ136479,STA008
REQ136480,STA005
REQ136481,STA012
REQ136482,STA018
REQ136483,STA011
REQ136484,STA001
REQ136485,STA013
REQ136486,STA011
REQ136487,STA015
REQ136488,STA006
REQ136489,STA002
REQ136490,STA017
REQ136491,STA011
REQ136492,STA009
REQ136493,STA019
REQ136494,STA004
REQ136495,STA017
REQ136496,STA017
REQ136497,STA016
REQ136498,STA007
REQ136499,STA012
REQ136500,STA020
REQ136501,STA007
REQ136502,STA007
REQ136503,STA019
REQ136504,STA014
REQ136505,STA018
REQ136506,STA004
REQ136507,STA002
REQ136508,STA020
REQ136509,STA006
REQ136510,STA013
REQ136511,STA014
REQ136512,STA016
REQ136513,STA019
REQ136514,STA008
REQ136515,STA008
REQ136516,STA001
REQ136517,STA018
REQ136518,STA015
REQ136519,STA016
REQ136520,STA001
REQ136521,STA020
REQ136522,STA020
REQ136523,STA006
REQ136524,STA004
REQ136525,STA007
REQ136526,STA005
REQ136527,STA017
REQ136528,STA013
REQ136529,STA013
REQ136530,STA019
REQ136531,STA004
REQ136532,STA012
REQ136533,STA011
REQ136534,STA019
REQ136535,STA016
REQ136536,STA012
REQ136537,STA005
REQ136538,STA004
REQ136539,STA010
REQ136540,STA009
REQ136541,STA001
REQ136542,STA002
REQ136543,STA013
REQ136544,STA013
REQ136545,STA010
REQ136546,STA015
REQ136547,STA010
REQ136548,STA004
REQ136549,STA007
REQ136550,STA015
REQ136551,STA002
REQ136552,STA004
REQ136553,STA013
REQ136554,STA005
REQ136555,STA009
REQ136556,STA006
REQ136557,STA001
REQ136558,STA006
REQ136559,STA010
REQ136560,STA002
REQ136561,STA020
REQ136562,STA019
REQ136563,STA009
REQ136564,STA004
REQ136565,STA012
REQ136566,STA003
REQ136567,STA019
REQ136568,STA016
REQ136569,STA006
REQ136570,STA007
REQ136571,STA003
REQ136572,STA017
REQ136573,STA016
REQ136574,STA001
REQ136575,STA015
REQ136576,STA019
REQ136577,STA012
REQ136578,STA010
REQ136579,STA012
REQ136580,STA007
REQ136581,STA011
REQ136582,STA015
REQ136583,STA019
REQ136584,STA014
REQ136585,STA010
REQ136586,STA016
REQ136587,STA014
REQ136588,STA005
REQ136589,STA018
REQ136590,STA009
REQ136591,STA016
REQ136592,STA005
REQ136593,STA015
REQ136594,STA006
REQ136595,STA004
REQ136596,STA007
REQ136597,STA007
REQ136598,STA001
REQ136599,STA012
REQ136600,STA008
REQ136601,STA011
REQ136602,STA009
REQ136603,STA009
REQ136604,STA017
REQ136605,STA014
REQ136606,STA020
REQ136607,STA011
REQ136608,STA018
REQ136609,STA017
REQ136610,STA006
REQ136611,STA010
REQ136612,STA009
REQ136613,STA007
REQ136614,STA014
REQ136615,STA010
REQ136616,STA001
REQ136617,STA015
REQ136618,STA013
REQ136619,STA005
REQ136620,STA020
REQ136621,STA014
REQ136622,STA005
REQ136623,STA008
REQ136624,STA004
REQ136625,STA010
REQ136626,STA006
REQ136627,STA011
REQ136628,STA006
REQ136629,STA009
REQ136630,STA012
REQ136631,STA001
REQ136632,STA007
REQ136633,STA008
REQ136634,STA005
REQ136635,STA020
REQ136636,STA012
REQ136637,STA015
REQ136638,STA017
REQ136639,STA017
REQ136640,STA012
REQ136641,STA007
REQ136642,STA001
REQ136643,STA008
REQ136644,STA016
REQ136645,STA001
REQ136646,STA012
REQ136647,STA015
REQ136648,STA019
REQ136649,STA009
REQ136650,STA018
REQ136651,STA010
REQ136652,STA020
REQ136653,STA018
REQ136654,STA004
REQ136655,STA005
REQ136656,STA003
REQ136657,STA012
REQ136658,STA007
REQ136659,STA010
REQ136660,STA002
REQ136661,STA018
REQ136662,STA010
REQ136663,STA004
REQ136664,STA013
REQ136665,STA011
REQ136666,STA017
REQ136667,STA020
REQ136668,STA001
REQ136669,STA007
REQ136670,STA004
REQ136671,STA014
REQ136672,STA012
REQ136673,STA016
REQ136674,STA011
REQ136675,STA005
REQ136676,STA009
REQ136677,STA012
REQ136678,STA017
REQ136679,STA010
REQ136680,STA006
REQ136681,STA016
REQ136682,STA010
REQ136683,STA016
REQ136684,STA010
REQ136685,STA009
REQ136686,STA006
REQ136687,STA001
REQ136688,STA002
REQ136689,STA019
REQ136690,STA003
REQ136691,STA011
REQ136692,STA002
REQ136693,STA001
REQ136694,STA019
REQ136695,STA009
REQ136696,STA012
REQ136697,STA006
REQ136698,STA019
REQ136699,STA012
REQ136700,STA017
REQ136701,STA009
REQ136702,STA019
REQ136703,STA009
REQ136704,STA006
REQ136705,STA010
REQ136706,STA010
REQ136707,STA012
REQ136708,STA001
REQ136709,STA009
REQ136710,STA005
REQ136711,STA016
REQ136712,STA007
REQ136713,STA015
REQ136714,STA007
REQ136715,STA015
REQ136716,STA007
REQ136717,STA006
REQ136718,STA019
REQ136719,STA007
REQ136720,STA006
REQ136721,STA002
REQ136722,STA007
REQ136723,STA009
REQ136724,STA018
REQ136725,STA005
REQ136726,STA011
REQ136727,STA005
REQ136728,STA016
REQ136729,STA011
REQ136730,STA011
REQ136731,STA006
REQ136732,STA010
REQ136733,STA002
REQ136734,STA005
REQ136735,STA014
REQ136736,STA006
REQ136737,STA014
REQ136738,STA001
REQ136739,STA014
REQ136740,STA008
REQ136741,STA017
REQ136742,STA019
REQ136743,STA015
REQ136744,STA020
REQ136745,STA008
REQ136746,STA009
REQ136747,STA007
REQ136748,STA016
REQ136749,STA010
REQ136750,STA008
REQ136751,STA011
REQ136752,STA005
REQ136753,STA017
REQ136754,STA014
REQ136755,STA009
REQ136756,STA016
REQ136757,STA020
REQ136758,STA011
REQ136759,STA012
REQ136760,STA019
REQ136761,STA001
REQ136762,STA018
REQ136763,STA002
REQ136764,STA012
REQ136765,STA016
REQ136766,STA004
REQ136767,STA011
REQ136768,STA016
REQ136769,STA014
REQ136770,STA004
REQ136771,STA003
REQ136772,STA013
REQ136773,STA016
REQ136774,STA014
REQ136775,STA001
REQ136776,STA010
REQ136777,STA012
REQ136778,STA013
REQ136779,STA002
REQ136780,STA011
REQ136781,STA008
REQ136782,STA006
REQ136783,STA010
REQ136784,STA014
REQ136785,STA005
REQ136786,STA010
REQ136787,STA017
REQ136788,STA011
REQ136789,STA014
REQ136790,STA015
REQ136791,STA005
REQ136792,STA013
REQ136793,STA019
REQ136794,STA012
REQ136795,STA015
REQ136796,STA004
REQ136797,STA007
REQ136798,STA003
REQ136799,STA015
REQ136800,STA012
REQ136801,STA018
REQ136802,STA006
REQ136803,STA011
REQ136804,STA006
REQ136805,STA013
REQ136806,STA008
REQ136807,STA004
REQ136808,STA007
REQ136809,STA004
REQ136810,STA008
REQ136811,STA003
REQ136812,STA012
REQ136813,STA001
REQ136814,STA001
REQ136815,STA002
REQ136816,STA020
REQ136817,STA010
REQ136818,STA015
REQ136819,STA001
REQ136820,STA006
REQ136821,STA011
REQ136822,STA020
REQ136823,STA001
REQ136824,STA012
REQ136825,STA015
REQ136826,STA013
REQ136827,STA002
REQ136828,STA018
REQ136829,STA010
REQ136830,STA016
REQ136831,STA002
REQ136832,STA008
REQ136833,STA006
REQ136834,STA016
REQ136835,STA020
REQ136836,STA001
REQ136837,STA011
REQ136838,STA006
REQ136839,STA003
REQ136840,STA011
REQ136841,STA001
REQ136842,STA001
REQ136843,STA019
REQ136844,STA017
REQ136845,STA004
REQ136846,STA007
REQ136847,STA005
REQ136848,STA007
REQ136849,STA006
REQ136850,STA017
REQ136851,STA012
REQ136852,STA007
REQ136853,STA020
REQ136854,STA006
REQ136855,STA004
REQ136856,STA005
REQ136857,STA004
REQ136858,STA001
REQ136859,STA013
REQ136860,STA011
REQ136861,STA013
REQ136862,STA014
REQ136863,STA013
REQ136864,STA005
REQ136865,STA015
REQ136866,STA015
REQ136867,STA009
REQ136868,STA020
REQ136869,STA020
REQ136870,STA015
REQ136871,STA006
REQ136872,STA019
REQ136873,STA019
REQ136874,STA001
REQ136875,STA017
REQ136876,STA019
REQ136877,STA003
REQ136878,STA008
REQ136879,STA005
REQ136880,STA010
REQ136881,STA012
REQ136882,STA013
REQ136883,STA005
REQ136884,STA001
REQ136885,STA006
REQ136886,STA004
REQ136887,STA008
REQ136888,STA016
REQ136889,STA010
REQ136890,STA011
REQ136891,STA011
REQ136892,STA010
REQ136893,STA004
REQ136894,STA011
REQ136895,STA011
REQ136896,STA009
REQ136897,STA019
REQ136898,STA016
REQ136899,STA003
REQ136900,STA003
REQ136901,STA001
REQ136902,STA018
REQ136903,STA017
REQ136904,STA013
REQ136905,STA010
REQ136906,STA002
REQ136907,STA014
REQ136908,STA003
REQ136909,STA004
REQ136910,STA004
REQ136911,STA013
REQ136912,STA011
REQ136913,STA013
REQ136914,STA005
REQ136915,STA004
REQ136916,STA001
REQ136917,STA007
REQ136918,STA007
REQ136919,STA003
REQ136920,STA015
REQ136921,STA001
REQ136922,STA020
REQ136923,STA003
REQ136924,STA008
REQ136925,STA018
REQ136926,STA001
REQ136927,STA007
REQ136928,STA011
REQ136929,STA003
REQ136930,STA011
REQ136931,STA012
REQ136932,STA012
REQ136933,STA018
REQ136934,STA004
REQ136935,STA016
REQ136936,STA018
REQ136937,STA010
REQ136938,STA013
REQ136939,STA016
REQ136940,STA007
REQ136941,STA004
REQ136942,STA018
REQ136943,STA005
REQ136944,STA019
REQ136945,STA013
REQ136946,STA015
REQ136947,STA009
REQ136948,STA014
REQ136949,STA001
REQ136950,STA004
REQ136951,STA012
REQ136952,STA008
REQ136953,STA008
REQ136954,STA004
REQ136955,STA010
REQ136956,STA004
REQ136957,STA010
REQ136958,STA005
REQ136959,STA004
REQ136960,STA016
REQ136961,STA006
REQ136962,STA019
REQ136963,STA020
REQ136964,STA020
REQ136965,STA002
REQ136966,STA005
REQ136967,STA007
REQ136968,STA016
REQ136969,STA014
REQ136970,STA009
REQ136971,STA020
REQ136972,STA016
REQ136973,STA008
REQ136974,STA008
REQ136975,STA018
REQ136976,STA009
REQ136977,STA009
REQ136978,STA003
REQ136979,STA015
REQ136980,STA009
REQ136981,STA012
REQ136982,STA015
REQ136983,STA002
REQ136984,STA017
REQ136985,STA015
REQ136986,STA006
REQ136987,STA001
REQ136988,STA009
REQ136989,STA001
REQ136990,STA012
REQ136991,STA006
REQ136992,STA020
REQ136993,STA008
REQ136994,STA006
REQ136995,STA008
REQ136996,STA013
REQ136997,STA011
REQ136998,STA016
REQ136999,STA004
REQ137000,STA011
REQ137001,STA010
REQ137002,STA009
REQ137003,STA008
REQ137004,STA020
REQ137005,STA017
REQ137006,STA013
REQ137007,STA010
REQ137008,STA019
REQ137009,STA014
REQ137010,STA002
REQ137011,STA001
REQ137012,STA012
REQ137013,STA016
REQ137014,STA008
REQ137015,STA008
REQ137016,STA011
REQ137017,STA014
REQ137018,STA016
REQ137019,STA012
REQ137020,STA003
REQ137021,STA015
REQ137022,STA007
REQ137023,STA008
REQ137024,STA006
REQ137025,STA015
REQ137026,STA015
REQ137027,STA018
REQ137028,STA002
REQ137029,STA014
REQ137030,STA013
REQ137031,STA002
REQ137032,STA018
REQ137033,STA011
REQ137034,STA010
REQ137035,STA008
REQ137036,STA010
REQ137037,STA008
REQ137038,STA018
REQ137039,STA015
REQ137040,STA004
REQ137041,STA020
REQ137042,STA009
REQ137043,STA003
REQ137044,STA009
REQ137045,STA011
REQ137046,STA009
REQ137047,STA006
REQ137048,STA004
REQ137049,STA020
REQ137050,STA004
REQ137051,STA002
REQ137052,STA008
REQ137053,STA009
REQ137054,STA008
REQ137055,STA001
REQ137056,STA008
REQ137057,STA020
REQ137058,STA001
REQ137059,STA013
REQ137060,STA005
REQ137061,STA019
REQ137062,STA002
REQ137063,STA015
REQ137064,STA019
REQ137065,STA009
REQ137066,STA018
REQ137067,STA017
REQ137068,STA002
REQ137069,STA005
REQ137070,STA018
REQ137071,STA010
REQ137072,STA015
REQ137073,STA004
REQ137074,STA019
REQ137075,STA013
REQ137076,STA020
REQ137077,STA008
REQ137078,STA017
REQ137079,STA002
REQ137080,STA018
REQ137081,STA008
REQ137082,STA019
REQ137083,STA014
REQ137084,STA006
REQ137085,STA008
REQ137086,STA018
REQ137087,STA009
REQ137088,STA018
REQ137089,STA005
REQ137090,STA016
REQ137091,STA007
REQ137092,STA013
REQ137093,STA014
REQ137094,STA009
REQ137095,STA020
REQ137096,STA002
REQ137097,STA018
REQ137098,STA007
REQ137099,STA006
REQ137100,STA007
REQ137101,STA004
REQ137102,STA009
REQ137103,STA016
REQ137104,STA020
REQ137105,STA010
REQ137106,STA017
REQ137107,STA019
REQ137108,STA003
REQ137109,STA018
REQ137110,STA002
REQ137111,STA008
REQ137112,STA004
REQ137113,STA009
REQ137114,STA007
REQ137115,STA004
REQ137116,STA003
REQ137117,STA020
REQ137118,STA015
REQ137119,STA018
REQ137120,STA018
REQ137121,STA003
REQ137122,STA012
REQ137123,STA010
REQ137124,STA004
REQ137125,STA006
REQ137126,STA003
REQ137127,STA018
REQ137128,STA014
REQ137129,STA016
REQ137130,STA011
REQ137131,STA020
REQ137132,STA003
REQ137133,STA005
REQ137134,STA014
REQ137135,STA004
REQ137136,STA004
REQ137137,STA014
REQ137138,STA005
REQ137139,STA013
REQ137140,STA015
REQ137141,STA009
REQ137142,STA013
REQ137143,STA003
REQ137144,STA017
REQ137145,STA012
REQ137146,STA013
REQ137147,STA009
REQ137148,STA001
REQ137149,STA010
REQ137150,STA007
REQ137151,STA020
REQ137152,STA011
REQ137153,STA015
REQ137154,STA005
REQ137155,STA008
REQ137156,STA018
REQ137157,STA013
REQ137158,STA016
REQ137159,STA002
REQ137160,STA020
REQ137161,STA007
REQ137162,STA018
REQ137163,STA015
REQ137164,STA018
REQ137165,STA010
REQ137166,STA005
REQ137167,STA014
REQ137168,STA018
REQ137169,STA020
REQ137170,STA015
REQ137171,STA006
REQ137172,STA013
REQ137173,STA001
REQ137174,STA009
REQ137175,STA011
REQ137176,STA017
REQ137177,STA006
REQ137178,STA010
REQ137179,STA015
REQ137180,STA009
REQ137181,STA017
REQ137182,STA004
REQ137183,STA014
REQ137184,STA017
REQ137185,STA016
REQ137186,STA016
REQ137187,STA001
REQ137188,STA003
REQ137189,STA012
REQ137190,STA008
REQ137191,STA005
REQ137192,STA019
REQ137193,STA018
REQ137194,STA016
REQ137195,STA001
REQ137196,STA012
REQ137197,STA004
REQ137198,STA010
REQ137199,STA017
REQ137200,STA003
REQ137201,STA004
REQ137202,STA017
REQ137203,STA002
REQ137204,STA008
REQ137205,STA016
REQ137206,STA013
REQ137207,STA017
REQ137208,STA015
REQ137209,STA016
REQ137210,STA013
REQ137211,STA013
REQ137212,STA004
REQ137213,STA007
REQ137214,STA006
REQ137215,STA002
REQ137216,STA015
REQ137217,STA018
REQ137218,STA011
REQ137219,STA009
REQ137220,STA008
REQ137221,STA013
REQ137222,STA008
REQ137223,STA010
REQ137224,STA010
REQ137225,STA007
REQ137226,STA016
REQ137227,STA012
REQ137228,STA015
REQ137229,STA007
REQ137230,STA004
REQ137231,STA002
REQ137232,STA003
REQ137233,STA001
REQ137234,STA019
REQ137235,STA004
REQ137236,STA008
REQ137237,STA009
REQ137238,STA008
REQ137239,STA008
REQ137240,STA010
REQ137241,STA004
REQ137242,STA018
REQ137243,STA008
REQ137244,STA015
REQ137245,STA011
REQ137246,STA009
REQ137247,STA012
REQ137248,STA018
REQ137249,STA015
REQ137250,STA001
REQ137251,STA006
REQ137252,STA006
REQ137253,STA009
REQ137254,STA006
REQ137255,STA017
REQ137256,STA011
REQ137257,STA019
REQ137258,STA008
REQ137259,STA020
REQ137260,STA020
REQ137261,STA019
REQ137262,STA003
REQ137263,STA018
REQ137264,STA018
REQ137265,STA009
REQ137266,STA010
REQ137267,STA014
REQ137268,STA011
REQ137269,STA018
REQ137270,STA006
REQ137271,STA019
REQ137272,STA020
REQ137273,STA016
REQ137274,STA019
REQ137275,STA017
REQ137276,STA012
REQ137277,STA004
REQ137278,STA008
REQ137279,STA015
REQ137280,STA003
REQ137281,STA013
REQ137282,STA011
REQ137283,STA020
REQ137284,STA001
REQ137285,STA010
REQ137286,STA007
REQ137287,STA006
REQ137288,STA019
REQ137289,STA017
REQ137290,STA002
REQ137291,STA008
REQ137292,STA008
REQ137293,STA005
REQ137294,STA008
REQ137295,STA020
REQ137296,STA004
REQ137297,STA007
REQ137298,STA020
REQ137299,STA003
REQ137300,STA009
REQ137301,STA015
REQ137302,STA004
REQ137303,STA016
REQ137304,STA015
REQ137305,STA017
REQ137306,STA019
REQ137307,STA018
REQ137308,STA017
REQ137309,STA010
REQ137310,STA017
REQ137311,STA010
REQ137312,STA007
REQ137313,STA020
REQ137314,STA012
REQ137315,STA016
REQ137316,STA010
REQ137317,STA012
REQ137318,STA014
REQ137319,STA016
REQ137320,STA013
REQ137321,STA020
REQ137322,STA012
REQ137323,STA005
REQ137324,STA016
REQ137325,STA014
REQ137326,STA011
REQ137327,STA013
REQ137328,STA006
REQ137329,STA006
REQ137330,STA004
REQ137331,STA017
REQ137332,STA002
REQ137333,STA003
REQ137334,STA011
REQ137335,STA001
REQ137336,STA007
REQ137337,STA016
REQ137338,STA017
REQ137339,STA014
REQ137340,STA002
REQ137341,STA018
REQ137342,STA009
REQ137343,STA010
REQ137344,STA003
REQ137345,STA006
REQ137346,STA012
REQ137347,STA019
REQ137348,STA019
REQ137349,STA013
REQ137350,STA006
REQ137351,STA016
REQ137352,STA008
REQ137353,STA006
REQ137354,STA020
REQ137355,STA002
REQ137356,STA002
REQ137357,STA013
REQ137358,STA003
REQ137359,STA019
REQ137360,STA002
REQ137361,STA014
REQ137362,STA004
REQ137363,STA017
REQ137364,STA001
REQ137365,STA012
REQ137366,STA007
REQ137367,STA015
REQ137368,STA020
REQ137369,STA012
REQ137370,STA015
REQ137371,STA001
REQ137372,STA016
REQ137373,STA017
REQ137374,STA014
REQ137375,STA008
REQ137376,STA018
REQ137377,STA006
REQ137378,STA020
REQ137379,STA014
REQ137380,STA018
REQ137381,STA016
REQ137382,STA005
REQ137383,STA010
REQ137384,STA008
REQ137385,STA018
REQ137386,STA016
REQ137387,STA016
REQ137388,STA020
REQ137389,STA008
REQ137390,STA012
REQ137391,STA007
REQ137392,STA010
REQ137393,STA009
REQ137394,STA017
REQ137395,STA001
REQ137396,STA013
REQ137397,STA003
REQ137398,STA013
REQ137399,STA002
REQ137400,STA014
REQ137401,STA008
REQ137402,STA020
REQ137403,STA002
REQ137404,STA009
REQ137405,STA007
REQ137406,STA017
REQ137407,STA011
REQ137408,STA003
REQ137409,STA016
REQ137410,STA010
REQ137411,STA009
REQ137412,STA016
REQ137413,STA015
REQ137414,STA019
REQ137415,STA017
REQ137416,STA013
REQ137417,STA004
REQ137418,STA017
REQ137419,STA009
REQ137420,STA004
REQ137421,STA011
REQ137422,STA004
REQ137423,STA017
REQ137424,STA013
REQ137425,STA006
REQ137426,STA017
REQ137427,STA020
REQ137428,STA020
REQ137429,STA002
REQ137430,STA006
REQ137431,STA007
REQ137432,STA008
REQ137433,STA009
REQ137434,STA005
REQ137435,STA013
REQ137436,STA002
REQ137437,STA002
REQ137438,STA017
REQ137439,STA013
REQ137440,STA010
REQ137441,STA017
REQ137442,STA009
REQ137443,STA001
REQ137444,STA015
REQ137445,STA005
REQ137446,STA006
REQ137447,STA001
REQ137448,STA013
REQ137449,STA014
REQ137450,STA002
REQ137451,STA006
REQ137452,STA018
REQ137453,STA005
REQ137454,STA004
REQ137455,STA006
REQ137456,STA020
REQ137457,STA015
REQ137458,STA014
REQ137459,STA003
REQ137460,STA007
REQ137461,STA005
REQ137462,STA017
REQ137463,STA001
REQ137464,STA014
